151,102,173,456
50,71,157,457
181,142,173,458
92,175,36,459
13,88,32,460
106,112,255,461
212,53,53,462
41,200,200,463
77,88,32,464
201,146,58,465
131,78,173,466
165,50,79,467
11,220,250,468
118,202,252,469
237,42,10,470
86,88,255,471
147,42,79,472
200,117,235,473
54,32,255,474
182,244,187,475
15,223,253,476
32,253,253,477
245,134,255,478
137,34,0,479
177,90,255,480
81,148,103,481
34,136,255,482
114,115,55,483
231,74,0,484
206,152,45,485
88,137,225,486
157,66,255,487
78,126,60,488
30,68,126,489
14,0,248,490
200,10,1,491
139,22,59,492
120,119,108,493
28,52,126,494
237,230,38,495
42,72,201,496
182,25,40,497
76,72,32,498
176,74,79,499
240,149,110,500
62,210,252,501
224,213,178,502
8,156,126,503
219,23,88,504
74,56,32,505
120,143,209,506
189,221,145,507
72,156,126,508
99,220,250,509
23,108,126,510
116,250,250,511
55,221,251,512
200,15,200,513
191,123,246,514
172,138,255,515
35,148,0,516
166,186,106,517
213,232,183,518
97,120,255,519
70,128,64,520
48,68,192,521
220,15,150,522
153,138,79,523
248,245,157,524
42,176,150,525
15,124,0,526
56,56,64,527
185,70,192,528
100,201,61,529
122,69,200,530
227,31,59,531
1,52,0,532
255,0,0,533
14,201,251,534
146,158,128,535
23,100,126,536
141,86,173,537
90,202,252,538
149,183,181,539
53,140,126,540
69,133,239,541
208,224,161,542
107,31,145,543
71,140,128,544
35,63,199,545
47,220,250,546
95,101,222,547
104,196,152,548
39,68,126,549
255,213,0,550
68,92,126,551
3,220,250,552
20,250,250,553
131,211,134,554
2,110,150,555
194,70,128,556
55,0,0,557
216,114,79,558
18,156,126,559
155,34,79,560
110,202,252,561
230,154,212,562
184,58,79,563
164,195,139,564
115,0,232,565
50,96,32,566
222,203,239,567
134,122,79,568
95,200,200,569
16,140,126,570
225,224,174,571
140,145,232,572
82,200,250,573
137,170,36,574
225,223,29,575
198,122,79,576
82,40,32,577
80,140,126,578
168,86,173,579
219,150,147,580
201,70,30,581
150,40,142,582
51,116,126,583
231,90,200,584
138,136,91,585
3,190,120,586
2,159,164,587
220,22,22,588
34,74,126,589
116,74,122,590
65,133,46,591
55,1,80,592
75,169,217,593
214,90,79,594
74,44,192,595
102,200,250,596
220,42,0,597
219,84,58,598
82,199,61,599
55,131,46,600
42,127,127,601
38,201,251,602
200,146,0,603
249,249,145,604
102,201,251,605
62,136,64,606
184,183,51,607
241,78,64,608
57,72,255,609
170,79,248,610
54,145,99,611
121,210,41,612
71,220,250,613
174,231,145,614
96,201,25,615
0,63,140,616
61,80,200,617
2,60,126,618
221,54,64,619
248,137,200,620
48,55,127,621
189,118,128,622
32,100,126,623
179,106,79,624
0,44,126,625
213,239,212,626
104,16,91,627
229,139,97,628
209,146,79,629
34,34,210,630
13,92,126,631
167,101,106,632
119,138,144,633
47,52,126,634
177,236,52,635
240,81,86,636
80,141,184,637
195,74,79,638
77,92,126,639
29,56,32,640
6,200,250,641
161,118,173,642
105,0,200,643
74,0,248,644
139,58,128,645
27,156,126,646
186,131,246,647
217,232,114,648
86,14,250,649
82,225,176,650
147,46,173,651
128,176,250,652
255,186,0,653
64,40,128,654
24,116,29,655
6,201,251,656
207,122,79,657
237,44,0,658
111,118,8,659
129,50,79,660
193,91,31,661
154,142,192,662
25,128,64,663
189,122,255,664
52,132,0,665
39,220,250,666
181,146,128,667
213,194,38,668
73,112,196,669
150,159,47,670
232,201,46,671
114,104,255,672
65,52,192,673
69,14,250,674
225,223,19,675
88,112,32,676
74,217,74,677
73,40,64,678
142,102,173,679
108,148,128,680
255,216,0,681
26,159,60,682
151,50,205,683
40,84,126,684
64,44,255,685
171,177,19,686
55,246,23,687
70,0,232,688
125,191,66,689
137,158,173,690
86,88,32,691
203,58,79,692
140,78,173,693
54,32,32,694
238,111,151,695
7,136,128,696
235,46,209,697
83,167,188,698
205,14,150,699
205,86,255,700
38,234,130,701
7,0,240,702
237,154,0,703
68,88,64,704
205,98,0,705
154,175,58,706
111,33,184,707
97,44,96,708
183,38,128,709
210,50,161,710
217,58,31,711
153,88,207,712
47,174,78,713
97,200,200,714
21,117,104,715
130,8,240,716
183,26,10,717
54,193,106,718
185,186,60,719
69,108,126,720
33,201,201,721
112,0,240,722
97,201,201,723
7,140,255,724
231,224,22,725
219,108,9,726
117,239,166,727
167,66,79,728
71,148,48,729
80,73,160,730
196,90,79,731
240,31,196,732
215,50,155,733
169,102,173,734
198,126,173,735
33,112,128,736
39,120,238,737
212,58,79,738
105,162,80,739
101,48,128,740
60,116,64,741
214,94,173,742
136,158,246,743
116,252,252,744
171,8,15,745
156,42,128,746
130,66,79,747
142,201,142,748
191,150,192,749
255,160,58,750
25,200,200,751
49,150,248,752
1,200,200,753
136,146,128,754
115,210,143,755
54,91,72,756
16,252,252,757
116,132,192,758
34,124,192,759
221,84,31,760
207,15,100,761
144,134,0,762
95,236,224,763
102,60,192,764
45,200,200,765
124,131,246,766
166,203,93,767
1,201,201,768
16,119,24,769
108,250,250,770
239,62,192,771
91,125,222,772
121,201,201,773
166,31,246,774
179,110,173,775
163,191,95,776
136,210,148,777
141,110,200,778
30,216,201,779
222,162,158,780
108,251,251,781
55,14,120,782
47,222,252,783
64,252,252,784
19,44,255,785
255,224,200,786
195,78,173,787
108,157,64,788
74,53,198,789
73,158,166,790
104,158,240,791
177,86,173,792
40,121,11,793
207,126,173,794
197,15,150,795
155,154,79,796
56,250,250,797
231,66,64,798
154,12,26,799
14,130,246,800
82,203,253,801
184,31,145,802
32,124,32,803
67,84,112,804
4,14,225,805
12,251,251,806
117,136,0,807
9,115,187,808
182,158,192,809
61,201,123,810
74,44,126,811
71,222,252,812
149,201,61,813
76,251,251,814
6,116,128,815
255,153,153,816
158,70,173,817
162,183,79,818
88,252,252,819
70,124,126,820
34,65,11,821
254,145,124,822
76,76,255,823
174,38,173,824
243,110,128,825
204,74,79,826
86,92,126,827
170,118,173,828
25,224,138,829
153,126,173,830
17,200,200,831
182,201,46,832
255,16,40,833
70,120,128,834
63,220,250,835
255,141,71,836
157,36,128,837
24,124,255,838
144,206,207,839
13,172,47,840
4,250,250,841
15,116,64,842
207,15,175,843
186,86,173,844
10,52,255,845
255,102,79,846
94,202,252,847
215,110,173,848
152,83,186,849
63,221,251,850
147,54,255,851
39,221,251,852
142,106,64,853
160,157,210,854
255,17,120,855
27,159,129,856
118,32,128,857
191,107,198,858
173,154,128,859
234,156,30,860
71,132,192,861
100,251,251,862
217,130,0,863
39,222,252,864
208,134,192,865
98,136,128,866
231,176,70,867
39,189,75,868
0,120,91,869
67,76,126,870
203,58,0,871
243,114,255,872
194,62,192,873
171,208,192,874
32,218,173,875
190,15,175,876
49,84,126,877
52,110,175,878
37,133,180,879
167,70,173,880
92,40,255,881
31,220,250,882
48,250,250,883
179,204,153,884
146,158,173,885
208,202,39,886
217,173,199,887
240,89,1,888
110,36,0,889
74,203,253,890
79,144,220,891
210,158,173,892
170,185,212,893
212,62,173,894
28,140,117,895
94,32,199,896
5,112,0,897
111,31,95,898
181,86,133,899
209,146,255,900
46,231,95,901
44,140,126,902
0,0,232,903
31,221,251,904
220,131,82,905
255,126,40,906
130,70,173,907
17,138,94,908
195,74,255,909
184,22,22,910
58,84,0,911
98,0,244,912
255,90,203,913
194,70,173,914
70,224,54,915
179,106,111,916
195,86,0,917
105,195,57,918
56,203,20,919
223,0,153,920
68,225,26,921
61,128,128,922
198,219,57,923
66,201,251,924
9,45,197,925
42,231,108,926
220,54,163,927
6,124,64,928
198,68,153,929
80,211,231,930
111,61,95,931
66,202,252,932
46,36,126,933
135,77,125,934
75,60,126,935
127,186,98,936
137,255,124,937
120,2,232,938
174,36,95,939
240,137,134,940
33,203,203,941
27,146,0,942
90,31,46,943
64,32,192,944
120,131,233,945
175,54,173,946
183,132,255,947
179,219,145,948
205,90,79,949
97,203,203,950
92,100,175,951
225,45,45,952
184,224,133,953
232,144,132,954
21,76,0,955
155,158,173,956
247,176,150,957
12,80,192,958
190,134,0,959
73,36,126,960
181,138,192,961
158,78,0,962
88,112,64,963
149,82,192,964
69,105,171,965
21,90,200,966
25,201,201,967
87,104,128,968
93,107,37,969
89,61,78,970
143,75,75,971
211,42,64,972
89,201,201,973
207,205,37,974
73,32,128,975
185,197,39,976
246,150,128,977
141,220,172,978
11,0,236,979
210,34,128,980
25,202,202,981
145,81,35,982
159,90,64,983
89,202,202,984
62,200,250,985
235,159,33,986
203,137,175,987
126,200,250,988
158,68,193,989
1,203,203,990
201,54,85,991
32,140,221,992
116,0,236,993
204,78,173,994
141,86,64,995
255,23,23,996
209,206,232,997
34,124,126,998
248,248,95,999
181,48,132,1000
79,160,47,1001
144,130,192,1002
8,14,175,1003
141,255,107,1004
48,172,32,1005
246,154,255,1006
69,112,192,1007
113,201,201,1008
52,80,119,1009
177,115,49,1010
186,81,38,1011
8,175,128,1012
62,74,151,1013
58,202,252,1014
150,86,0,1015
213,132,0,1016
113,202,202,1017
255,101,63,1018
69,203,203,1019
212,58,255,1020
200,129,211,1021
196,198,53,1022
153,130,128,1023
22,236,239,1024
198,87,134,1025
56,253,253,1026
66,176,225,1027
136,104,42,1028
78,112,128,1029
83,44,126,1030
55,14,175,1031
233,106,64,1032
255,102,0,1033
81,100,150,1034
67,107,179,1035
82,156,255,1036
61,201,201,1037
122,61,105,1038
183,38,173,1039
60,108,128,1040
17,201,201,1041
10,121,46,1042
28,52,128,1043
158,174,79,1044
105,3,160,1045
23,128,70,1046
16,132,255,1047
8,156,128,1048
36,125,131,1049
122,234,32,1050
17,202,202,1051
240,161,86,1052
106,90,108,1053
153,134,255,1054
250,15,100,1055
171,13,54,1056
255,0,110,1057
35,144,32,1058
199,14,89,1059
48,148,218,1060
131,86,128,1061
38,60,0,1062
132,76,108,1063
163,187,193,1064
29,64,192,1065
24,212,37,1066
221,212,104,1067
63,223,253,1068
85,58,215,1069
193,46,0,1070
29,162,89,1071
233,216,92,1072
135,138,79,1073
228,154,64,1074
222,47,96,1075
9,200,200,1076
196,98,64,1077
20,56,0,1078
225,142,66,1079
141,94,0,1080
111,244,160,1081
23,100,128,1082
2,137,250,1083
56,252,126,1084
52,253,37,1085
176,70,173,1086
11,222,252,1087
0,36,255,1088
137,255,104,1089
205,94,173,1090
126,107,255,1091
71,132,126,1092
15,154,146,1093
93,222,112,1094
7,121,35,1095
110,157,103,1096
121,90,150,1097
167,78,255,1098
210,11,196,1099
105,202,202,1100
170,31,196,1101
48,252,252,1102
39,31,246,1103
224,105,71,1104
11,223,253,1105
105,219,142,1106
171,126,173,1107
24,112,192,1108
51,130,63,1109
31,223,253,1110
48,253,253,1111
51,116,128,1112
238,42,55,1113
172,118,32,1114
14,104,32,1115
147,42,192,1116
255,61,138,1117
65,219,88,1118
248,245,172,1119
158,186,44,1120
123,181,72,1121
157,34,114,1122
164,34,79,1123
53,201,201,1124
129,171,129,1125
141,193,135,1126
66,203,253,1127
26,152,32,1128
128,58,103,1129
23,221,251,1130
40,251,251,1131
200,135,109,1132
255,223,172,1133
145,85,134,1134
193,255,128,1135
40,252,252,1136
247,22,12,1137
211,163,46,1138
184,54,173,1139
99,223,253,1140
101,0,236,1141
131,101,246,1142
28,171,196,1143
187,222,46,1144
148,66,0,1145
99,140,255,1146
10,56,64,1147
121,69,225,1148
77,92,128,1149
136,253,253,1150
169,102,64,1151
14,203,253,1152
7,136,32,1153
107,124,0,1154
211,223,69,1155
75,68,0,1156
204,82,128,1157
244,126,0,1158
235,130,192,1159
130,62,0,1160
187,215,128,1161
255,19,90,1162
229,22,80,1163
3,222,252,1164
239,225,105,1165
106,202,252,1166
79,130,125,1167
22,80,200,1168
178,102,0,1169
215,191,26,1170
252,31,46,1171
86,55,145,1172
119,36,255,1173
152,122,79,1174
39,0,248,1175
245,138,64,1176
140,215,23,1177
213,82,64,1178
3,223,253,1179
225,223,21,1180
14,112,255,1181
73,93,221,1182
5,104,64,1183
186,139,0,1184
95,221,251,1185
67,84,255,1186
187,186,222,1187
255,193,247,1188
40,84,128,1189
40,115,232,1190
26,202,252,1191
155,34,192,1192
70,198,70,1193
38,203,253,1194
80,128,0,1195
195,78,64,1196
61,120,192,1197
55,67,139,1198
34,228,32,1199
198,122,192,1200
32,251,251,1201
143,118,128,1202
53,203,7,1203
212,131,52,1204
197,106,79,1205
164,154,192,1206
87,220,250,1207
71,100,145,1208
216,67,201,1209
31,88,32,1210
132,98,192,1211
166,19,60,1212
104,250,250,1213
184,65,29,1214
108,140,23,1215
91,223,253,1216
29,38,119,1217
152,147,85,1218
145,154,79,1219
124,250,250,1220
40,127,183,1221
131,82,79,1222
50,202,252,1223
193,131,23,1224
210,80,11,1225
6,203,253,1226
158,70,64,1227
250,141,196,1228
48,72,0,1229
6,120,255,1230
61,203,203,1231
185,62,255,1232
142,100,200,1233
80,117,83,1234
185,74,0,1235
227,205,162,1236
122,174,240,1237
245,244,179,1238
41,15,95,1239
83,52,64,1240
166,144,32,1241
114,100,128,1242
201,38,173,1243
12,72,32,1244
59,82,37,1245
14,108,126,1246
32,82,163,1247
98,202,252,1248
241,90,128,1249
159,82,128,1250
203,124,124,1251
55,220,250,1252
72,250,250,1253
108,196,160,1254
47,236,32,1255
186,86,64,1256
177,186,20,1257
9,0,248,1258
115,141,46,1259
229,42,255,1260
227,16,124,1261
92,52,0,1262
141,225,31,1263
10,48,32,1264
79,184,27,1265
81,81,255,1266
90,200,250,1267
88,38,196,1268
57,188,152,1269
100,226,85,1270
2,68,192,1271
64,119,246,1272
154,153,27,1273
9,203,203,1274
139,66,79,1275
90,201,251,1276
168,196,4,1277
44,142,85,1278
159,86,255,1279
101,202,202,1280
188,200,56,1281
60,214,57,1282
32,31,94,1283
22,88,64,1284
41,96,32,1285
31,100,225,1286
84,68,255,1287
79,220,250,1288
7,140,126,1289
96,250,250,1290
105,148,160,1291
192,219,10,1292
43,124,128,1293
11,68,128,1294
23,104,32,1295
8,19,70,1296
173,66,32,1297
53,152,36,1298
78,104,192,1299
100,102,176,1300
53,144,32,1301
28,77,217,1302
187,165,22,1303
87,176,175,1304
215,106,192,1305
145,54,67,1306
137,76,72,1307
155,76,12,1308
39,72,32,1309
112,120,148,1310
68,96,32,1311
130,228,241,1312
216,31,246,1313
38,200,250,1314
34,122,246,1315
186,143,58,1316
53,203,203,1317
255,192,227,1318
156,201,221,1319
2,131,145,1320
207,15,200,1321
37,40,0,1322
0,124,194,1323
160,121,133,1324
193,207,44,1325
168,90,79,1326
62,16,191,1327
206,154,246,1328
17,144,0,1329
148,136,138,1330
227,148,148,1331
18,225,17,1332
154,146,0,1333
140,74,0,1334
95,0,232,1335
144,219,143,1336
216,118,255,1337
167,66,192,1338
38,52,64,1339
161,116,28,1340
86,92,128,1341
155,8,120,1342
20,56,32,1343
65,56,0,1344
175,54,64,1345
202,46,255,1346
212,203,165,1347
250,203,224,1348
49,80,32,1349
45,202,202,1350
140,34,49,1351
181,100,200,1352
100,36,64,1353
53,76,176,1354
155,158,64,1355
41,110,150,1356
32,104,32,1357
149,74,79,1358
108,253,253,1359
32,0,240,1360
68,40,113,1361
147,151,46,1362
213,213,95,1363
77,96,32,1364
194,235,0,1365
227,104,55,1366
93,202,202,1367
222,69,44,1368
131,86,173,1369
161,122,79,1370
85,76,192,1371
227,54,54,1372
43,137,200,1373
147,50,79,1374
104,136,64,1375
238,16,102,1376
119,212,150,1377
163,189,18,1378
179,39,82,1379
51,108,192,1380
224,40,15,1381
252,183,112,1382
201,219,43,1383
208,37,117,1384
19,52,192,1385
197,106,0,1386
85,200,200,1387
42,112,32,1388
57,202,53,1389
94,76,128,1390
153,57,57,1391
28,40,32,1392
12,253,253,1393
145,154,0,1394
26,140,126,1395
76,253,253,1396
142,106,79,1397
24,124,126,1398
8,144,32,1399
206,106,79,1400
72,144,32,1401
128,34,79,1402
10,52,126,1403
146,207,152,1404
103,160,108,1405
40,88,32,1406
81,142,66,1407
117,202,202,1408
179,62,43,1409
104,252,252,1410
20,64,255,1411
145,33,11,1412
87,141,35,1413
100,152,0,1414
140,82,79,1415
148,58,64,1416
188,191,95,1417
79,181,81,1418
86,116,66,1419
91,188,224,1420
46,36,128,1421
132,41,144,1422
14,100,192,1423
109,200,200,1424
243,1,69,1425
232,184,55,1426
99,0,248,1427
86,141,95,1428
50,0,232,1429
83,119,196,1430
34,128,0,1431
24,252,252,1432
109,201,201,1433
204,74,192,1434
213,70,0,1435
52,121,25,1436
139,53,205,1437
120,125,161,1438
171,130,0,1439
231,78,128,1440
213,38,84,1441
239,54,255,1442
21,72,32,1443
96,100,255,1444
240,117,163,1445
157,58,0,1446
55,36,126,1447
35,222,252,1448
228,249,251,1449
148,47,32,1450
160,102,128,1451
3,84,126,1452
90,235,85,1453
111,254,240,1454
44,97,35,1455
16,128,32,1456
10,200,250,1457
72,252,252,1458
201,74,24,1459
46,40,255,1460
213,74,128,1461
80,128,32,1462
200,153,63,1463
130,85,172,1464
87,31,145,1465
166,58,79,1466
160,66,61,1467
78,112,32,1468
133,114,79,1469
254,103,217,1470
77,200,200,1471
89,128,255,1472
164,158,173,1473
210,10,1,1474
170,98,56,1475
228,231,95,1476
13,201,201,1477
255,21,245,1478
110,0,75,1479
64,250,250,1480
193,76,178,1481
77,201,201,1482
123,221,251,1483
169,171,101,1484
105,109,46,1485
90,203,253,1486
200,79,235,1487
47,221,251,1488
64,251,251,1489
59,222,252,1490
160,106,255,1491
139,124,98,1492
1,56,128,1493
201,133,87,1494
123,222,252,1495
80,0,232,1496
221,144,246,1497
255,117,154,1498
36,36,192,1499
2,68,126,1500
90,156,34,1501
96,252,252,1502
164,211,156,1503
32,108,126,1504
140,32,248,1505
9,32,255,1506
82,201,251,1507
211,42,79,1508
203,185,45,1509
118,131,196,1510
209,154,79,1511
230,15,175,1512
193,139,95,1513
209,139,185,1514
91,178,26,1515
115,220,250,1516
159,90,79,1517
44,123,42,1518
200,30,91,1519
82,202,252,1520
88,239,241,1521
0,18,255,1522
154,52,179,1523
30,72,128,1524
107,180,224,1525
88,250,250,1526
136,85,174,1527
143,118,173,1528
183,128,213,1529
185,66,64,1530
177,90,79,1531
170,202,126,1532
112,70,225,1533
83,44,128,1534
71,221,251,1535
88,251,251,1536
31,236,55,1537
160,109,157,1538
220,46,128,1539
110,48,64,1540
27,222,252,1541
255,162,53,1542
157,66,79,1543
74,74,198,1544
200,150,128,1545
193,215,62,1546
208,138,0,1547
103,0,244,1548
28,44,126,1549
186,78,128,1550
84,56,192,1551
178,66,140,1552
88,120,32,1553
230,54,0,1554
221,58,192,1555
208,199,95,1556
165,72,84,1557
125,0,150,1558
181,38,38,1559
19,220,250,1560
229,46,64,1561
126,202,252,1562
135,142,79,1563
30,76,255,1564
72,148,126,1565
182,33,133,1566
220,52,0,1567
40,92,126,1568
70,128,32,1569
160,139,157,1570
11,159,77,1571
222,94,94,1572
48,193,191,1573
19,221,251,1574
255,216,1,1575
138,50,79,1576
199,130,79,1577
55,10,40,1578
232,205,202,1579
36,152,128,1580
212,178,42,1581
118,126,72,1582
145,151,212,1583
116,166,116,1584
152,110,225,1585
163,142,128,1586
200,92,20,1587
25,132,192,1588
118,201,251,1589
193,162,69,1590
97,198,71,1591
149,70,128,1592
67,62,128,1593
88,124,128,1594
74,201,251,1595
21,76,126,1596
184,50,192,1597
85,76,126,1598
85,202,202,1599
35,0,232,1600
211,54,128,1601
107,220,250,1602
35,140,126,1603
74,202,252,1604
67,80,32,1605
210,42,42,1606
34,25,232,1607
232,5,5,1608
166,56,206,1609
85,203,203,1610
16,132,126,1611
185,70,173,1612
207,182,116,1613
82,32,32,1614
51,108,126,1615
137,34,79,1616
19,52,126,1617
32,90,225,1618
135,134,173,1619
72,28,79,1620
36,0,236,1621
80,132,126,1622
168,219,32,1623
167,74,79,1624
227,10,66,1625
196,98,79,1626
139,230,231,1627
163,146,255,1628
215,241,160,1629
134,53,105,1630
66,200,250,1631
117,109,201,1632
149,74,255,1633
22,201,251,1634
212,66,79,1635
70,186,107,1636
79,120,64,1637
74,56,255,1638
202,66,152,1639
65,48,64,1640
200,147,85,1641
1,70,150,1642
147,155,192,1643
202,50,64,1644
68,92,192,1645
150,128,236,1646
163,72,18,1647
0,36,126,1648
68,83,143,1649
49,155,99,1650
29,0,248,1651
109,203,203,1652
63,134,173,1653
128,190,153,1654
198,203,170,1655
185,110,79,1656
45,117,167,1657
46,40,32,1658
161,110,173,1659
211,106,44,1660
75,64,32,1661
12,84,126,1662
139,70,192,1663
162,226,173,1664
25,128,32,1665
